date,spy_return,avg_sentiment
2019-02-11,0.0005545942602277358,-0.10826666666666665
2019-02-20,0.002015462616039181,0.057454545454545466
2019-03-21,0.011294619946241277,0.10274999999999998
2019-04-01,0.01185933974728949,-0.09993333333333335
2019-04-10,0.0034108432973564322,0.1648888888888889
2019-04-18,0.00196920723610633,-0.005666666666666659
2019-05-10,0.005023166353915895,-0.1026923076923077
2019-05-20,-0.0066117667882958355,-0.022733333333333335
2019-05-28,-0.009301124947601436,-0.0638
2019-06-12,-0.0017656444281518087,0.03673333333333332
2019-07-19,-0.005555053870673365,-0.03886666666666667
2019-07-23,0.007150379653280349,-0.38533333333333336
2019-08-09,-0.006811860777964393,0.0408888888888889
2019-08-27,-0.0039232561466305636,-0.20890909090909096
2019-09-23,-0.00023458771572533078,0.1678
2019-09-27,-0.005387535629100085,-0.05457142857142859
2019-10-04,0.01353208782408527,-0.12283333333333334
2019-10-21,0.006779437427300979,0.10964285714285715
2019-11-01,0.009264249245002628,-0.0625
2019-11-11,-0.0019098008469354349,-0.192
2019-11-18,0.0007375883002998941,-0.22525
2019-11-22,0.0022236045365146063,-0.0069166666666666725
2019-11-27,0.004457537537996956,-0.23255555555555554
2019-12-05,0.0017979283648429688,0.3828
2019-12-16,0.006869830539272759,-0.14720000000000003
2020-01-21,-0.001957878553112445,-0.12561538461538457
2020-01-29,-0.0008258285025413273,0.05613333333333334
2020-02-07,-0.0053298880464020095,0.3452
2020-02-10,0.007465383840354654,0.16908333333333334
2020-02-28,-0.0042015216997518595,0.009785714285714286
2020-03-10,0.05174466580576104,-0.2233333333333333
2020-03-30,0.032475511786484335,0.14411111111111113
2020-04-01,-0.04500499642837818,0.030636363636363625
2020-04-08,0.033568225081717404,0.2281666666666667
2020-04-14,0.029492871673842975,-0.09483333333333331
2020-04-23,-7.143840519201082e-05,0.09040000000000001
2020-04-29,0.026178292342730204,-0.013000000000000001
2020-05-15,0.004596728633268468,-0.1280909090909091
2020-05-19,-0.01027113523191406,-0.023666666666666673
2020-05-26,0.01232057334739543,0.1232
2020-06-12,0.011975584325167505,-0.15283333333333332
2020-06-22,0.006415399172938912,-0.34088888888888885
2020-07-24,-0.006440307782518563,0.24783333333333335
2020-07-30,-0.003568037757150228,0.07587500000000001
2020-08-05,0.006210954995818803,0.33520000000000005
2020-08-07,0.0007179159498648316,-0.16679999999999998
2020-09-02,0.01446395694713616,0.016111111111111114
2020-09-30,0.007581934820495117,-0.13185714285714287
2020-10-05,0.017733137012107564,0.591625
2020-10-12,0.01608729890876364,0.15471428571428567
2020-10-13,-0.006526106282806546,-0.0300909090909091
2020-10-23,0.003395282055958557,-0.053333333333333365
2020-10-29,0.01016333141695894,0.12383333333333334
2020-10-30,-0.010424458242049964,0.21260000000000004
2020-11-02,0.011208440891205734,-0.34325000000000006
2020-11-12,-0.009701102337084579,-0.3576
2020-11-23,0.0059943436655696646,0.02357142857142856
2020-11-30,-0.00442719875623655,0.050928571428571434
2020-12-07,-0.002054911461435294,-0.08891666666666669
2020-12-09,-0.008969078200231092,-0.013000000000000012
2021-01-06,0.005978391588379773,-0.196
2021-01-19,0.007851950463676411,-0.09446153846153847
2021-01-25,0.003944255990982612,-0.05683333333333332
2021-02-26,-0.005152811436293222,-0.02618181818181817
2021-03-23,-0.007870957640213925,-0.2508
2021-04-13,0.0029636440769936563,-0.02092857142857144
2021-04-28,-0.00028721828815565786,0.258875
2021-05-05,0.00031315532206922656,0.014818181818181826
2021-05-18,-0.008615719847619458,0.013083333333333327
2021-05-24,0.010194304559899055,-0.2636666666666667
2021-06-03,-0.0037112720904130007,0.0836
2021-06-09,-0.0014916873131640097,-0.29557142857142854
2021-06-14,0.0022388473982654466,-0.10725
2021-06-28,0.002015926862170404,0.16514285714285712
2021-07-07,0.0035338369204911003,0.2754615384615385
2021-07-12,0.0035818987558158826,0.082875
2021-07-16,-0.007843526638001645,-0.34740000000000004
2021-07-19,-0.014768098007328567,-0.18149999999999997
2021-08-06,0.0016523937167254265,0.13772727272727273
2021-08-16,0.0023547044451582406,0.3631666666666667
2021-10-20,0.003927589659071177,0.18008333333333335
2021-11-01,0.001720116663159237,-0.10055555555555555
2021-11-02,0.004043107582166934,0.10280000000000004
2021-11-19,-0.0017881200110283436,-0.268
2021-11-26,-0.022303210254826934,-0.088625
2021-12-09,-0.006751624998427305,-0.053727272727272735
2021-12-15,0.01562525362674489,-0.023181818181818196
2022-02-04,0.004702071527495471,-0.17693333333333333
2022-02-11,-0.019718753118685223,0.0951818181818182
2022-02-24,0.015049217220538279,-0.06790000000000002
2022-03-22,0.011701573400837646,-0.18025
2022-03-25,0.004883505640084552,0.013999999999999997
2022-03-31,-0.015391154649445528,0.009545454545454524
2022-04-01,0.0028338604575074296,0.05783333333333333
2022-04-05,-0.012631278784034344,0.176625
2022-04-07,0.005039031397119123,-0.152
2022-04-08,-0.0026739137207645192,0.4431
2022-04-22,-0.027439140891473406,0.087
2022-04-25,0.005797682221740834,-0.24733333333333338
2022-05-10,0.0023106248069613513,0.35544444444444445
2022-05-13,0.02390780163813714,-0.15662499999999996
2022-06-16,-0.03309600267839482,-0.14075000000000001
2022-07-11,-0.011423548932846406,-0.019799999999999995
2022-07-19,0.027019189276355642,-0.1310909090909091
2022-07-27,0.025966266986032157,-0.002363636363636376
2022-08-02,-0.006597611095322993,-0.01290909090909091
2022-08-10,0.02100408360773303,-0.033416666666666685
2022-08-26,-0.03384883743852338,0.058333333333333334
2022-09-02,-0.010544418967985119,-0.11942857142857144
2022-09-06,-0.003773137953855559,0.012222222222222209
2022-09-07,0.017964933990264352,0.1536153846153846
2022-09-19,0.007754807991676609,0.037466666666666655
2022-10-06,-0.010315888074920749,0.30923076923076925
2022-10-10,-0.007635504077200703,-0.03
2022-10-14,-0.022788632845382423,0.21059999999999998
2022-10-26,-0.007533910071734726,-0.000444444444444441
2022-10-31,-0.007223424005482573,-0.2109285714285714
2022-11-04,0.01439321371929625,-0.019666666666666676
2022-11-11,0.00967847270769633,0.024933333333333346
2022-11-23,0.006301537394778233,-0.0628
2022-11-29,-0.0017175427668871827,0.272625
2022-12-07,-0.0017011798367274303,0.09575
2022-12-12,0.01441722340191393,0.029125000000000005
2023-01-06,0.02293199881020967,0.1664
2023-01-18,-0.015787969658793928,0.02106666666666667
2023-02-01,0.010627699706333626,-0.19033333333333333
2023-02-02,0.014557111549017338,-0.288125
2023-02-21,-0.020060958714325297,-0.01980000000000003
2023-03-17,-0.011692817454216277,0.00509090909090909
2023-03-20,0.009615675389573038,0.09463636363636364
2023-04-10,0.0010264794713353296,0.42916666666666664
2023-04-18,0.0006520897686886757,-0.07271428571428572
2023-04-24,0.0010431578643783086,-0.19390909090909092
2023-05-01,-0.001009694140309275,0.10373333333333333
2023-05-02,-0.011239286580254788,-0.09242857142857144
2023-05-03,-0.006863914535867192,0.18707692307692309
2023-05-11,-0.0017440571333380331,-0.12277777777777778
2023-05-12,-0.0013102898804992675,0.46399999999999997
2023-05-17,0.01213873196695959,0.13113333333333332
2023-05-19,-0.0014550818234367836,-0.16523076923076924
2023-05-22,0.00040616356218701604,0.19580000000000003
2023-05-25,0.008660126896145441,0.031000000000000003
2023-06-06,0.0021773633798798805,0.1798571428571429
2023-06-07,-0.0034578241374925646,-0.08560000000000001
2023-06-28,0.0005043442973116115,0.49157142857142855
2023-07-11,0.006368734940021619,-0.09155555555555556
2023-07-19,0.00222370493812182,-0.1484
2023-09-14,0.008622341309904937,-0.03387500000000001
2023-09-26,-0.014691349547734501,0.2524
2023-10-06,0.011872863871259692,0.14657142857142857
2023-10-13,-0.0049810246336855525,-0.27849999999999997
2023-10-23,-0.0017331845679529432,0.13049999999999998
2023-11-03,0.009123344775336554,0.05276923076923078
2023-11-08,0.0007324839395211735,-0.1864
2023-11-20,0.007697782301441274,-0.07530769230769231
2023-12-05,-0.0001970139026418166,0.1374285714285714
2023-12-11,0.0038894761557594555,-0.23479999999999998
2023-12-13,0.013790214939501826,0.3822
2023-12-28,0.0003776840300116158,0.15581818181818186
2024-01-04,-0.0032210135550876256,0.05875
2024-01-17,-0.005558713393210137,-0.1447142857142857
2024-01-26,-0.0012704377723479013,-0.107
2024-02-05,-0.003641173427898301,-0.03646666666666669
2024-02-14,0.009087524264614934,-0.15427272727272728
2024-03-06,0.005067174925181032,0.004750000000000013
2024-03-07,0.00992642406084354,-0.03750000000000001
2024-04-03,0.001098315437056215,0.08133333333333335
2024-04-05,0.010446924697144295,-0.04972727272727271
2024-04-16,-0.0018237751813515752,0.153
2024-04-23,0.011866600592169972,0.147
2024-04-26,0.009473895931421042,0.165375
2024-05-02,0.009353316513296114,-0.258
2024-05-30,-0.006633663974710803,0.15914285714285717
2024-06-04,0.0011178914336725013,-0.08366666666666667
2024-06-12,0.008213239501259309,-0.11811111111111113
2024-06-24,-0.0032506587466095346,-0.06411111111111115
2024-06-26,0.0012481367231759223,0.2667142857142856
2024-07-10,0.009895247968735489,0.188875
2024-08-02,-0.018618417388875146,-0.08675
2024-08-09,0.004409658977186128,0.08857142857142855
2024-08-26,-0.002383622442494819,-0.13535714285714287
2024-08-27,0.0013729488089544771,-0.14873333333333333
2024-08-28,-0.005805155849697576,0.0698
2024-09-03,-0.02057879177938858,0.046124999999999985
2024-10-07,-0.009040485850911877,-0.13130769230769232
2024-10-10,-0.0017500005084410309,-0.13185714285714287
2024-10-14,0.008178298787650105,0.001899999999999999
2024-10-15,-0.007769725179671591,-0.0018571428571428747
2024-10-21,-0.0016422065253298204,-0.05725000000000001
2024-11-13,0.00048571005417742213,0.12050000000000002
2024-11-18,0.004097280485316118,-0.13549999999999998
2019-01-10,0.003527624611008138,0.05521428571428571
2019-01-17,0.007586818263020244,-0.04312499999999999
2019-02-26,-0.0007151141580257039,-0.27415384615384614
2019-03-08,-0.0019996759476777295,-0.07770000000000002
2019-03-19,0.0002478097560803918,-0.10466666666666669
2019-04-11,-0.0002775064057241801,0.032222222222222215
2019-04-12,0.006766023226311964,-0.028444444444444456
2019-04-23,0.008992079621786303,0.176
2019-05-17,-0.006465166745171761,0.1889
2019-06-10,0.004588985054033903,-0.2208181818181818
2019-06-11,-0.0002419989956342262,0.21228571428571424
2019-06-21,-0.0014532477536938612,0.048214285714285716
2019-06-26,-0.0009970406983527615,0.06614285714285716
2019-06-27,0.003545635209151277,-0.22366666666666665
2019-07-16,-0.003225148826657753,-0.413
2019-08-02,-0.0075296348764919765,-0.20239999999999997
2019-08-22,-0.00030776877154524684,0.1492
2019-08-29,0.012772973040713939,0.18472727272727274
2019-08-30,-0.0004443191765315148,-0.08925
2019-09-06,0.0007726011151839757,-0.29300000000000004
2019-09-09,0.0005028602637817566,-0.229375
2019-09-26,-0.002083120779522183,-0.019333333333333313
2019-10-29,-0.0002967149137364923,0.112125
2019-11-04,0.004017485145201803,0.17014285714285712
2019-11-07,0.003517173848133714,-0.21491666666666664
2019-11-21,-0.001608543048256184,0.2613846153846154
2019-12-17,0.00021911167656359367,-0.43600000000000005
2019-12-23,0.0015275679162079045,0.14158333333333334
2019-12-30,-0.005513461901586417,0.17025
2020-01-09,0.006780656334374423,-0.02842857142857143
2020-02-05,0.011548018307142312,-0.5298
2020-02-24,-0.033165371020935114,-0.1856
2020-03-11,-0.04874833800382704,-0.30253846153846153
2020-04-16,0.004824319906140101,-0.11
2020-04-30,-0.009310566190594886,-0.017600000000000008
2020-05-01,-0.02647366492131722,0.3412
2020-05-05,0.009239548059561035,-0.001333333333333347
2020-06-09,-0.007456717649042685,-0.05164285714285714
2020-06-10,-0.005580194287532459,-0.0889
2020-06-29,0.014697552839543198,0.05786666666666666
2020-07-09,-0.0056928832566531225,0.2828333333333333
2020-07-13,-0.008659072187565972,-0.05519999999999999
2020-08-11,-0.008254663852756276,0.24800000000000003
2020-08-14,2.9760263997935322e-05,-0.043428571428571414
2020-08-18,0.002160400707061452,-0.19579999999999997
2020-08-28,0.006459422916704015,-0.1656153846153846
2020-09-23,-0.02319112017785333,-0.19727272727272727
2020-10-09,0.008930574467477314,-0.09033333333333332
2020-10-21,-0.0018929075359093311,0.20050000000000007
2020-11-19,0.004210311606610035,-0.07833333333333335
2020-11-27,0.002785176391496005,0.3598571428571429
2020-12-08,0.0029262763545801892,0.05733333333333335
2021-01-07,0.014857636999763961,0.3386
2021-02-02,0.014140302365600415,-0.1836
2021-03-01,0.024240445917459472,0.038692307692307686
2021-03-02,-0.007803379339167628,-0.000833333333333334
2021-03-10,0.0062245476039313975,-0.013000000000000022
2021-03-15,0.005963428803229597,0.0801
2021-03-19,-0.0018500365486089838,-0.13666666666666666
2021-03-30,-0.0026531552764050927,-0.33999999999999997
2021-04-08,0.00474683645452773,-0.199
2021-04-22,-0.00913290216281535,0.1444
2021-05-27,0.0005248645876498665,0.011599999999999989
2021-06-07,-0.0009702309764767423,0.012999999999999992
2021-07-06,-0.0018214535042167079,0.19333333333333333
2021-07-15,-0.0034154937366778298,0.06808333333333333
2021-08-05,0.006332817850542253,-0.03310000000000002
2021-08-10,0.0012439162876492875,-0.02853333333333332
2021-08-30,0.004397713108628779,-0.1805
2021-09-09,-0.004280244171706177,-0.31276923076923074
2021-09-13,0.0025592763681147154,0.023307692307692307
2021-09-28,-0.02015185395160259,-0.07799999999999999
2021-10-04,-0.01289591771257026,-0.19999999999999998
2021-10-05,0.010405095805413277,-0.33416666666666667
2021-10-07,0.008645688007640984,0.04839999999999998
2021-10-15,0.0076157445891826036,-0.05613333333333333
2021-10-18,0.002960590759956636,-0.343875
2021-11-04,0.00471236028186223,0.1309090909090909
2021-12-28,-0.0008172242427600167,0.19500000000000003
2021-12-31,-0.0025200282220462175,-0.18306666666666663
2022-01-10,-0.0012443440319313999,-0.112
2022-01-21,-0.019630725940411844,-0.34783333333333327
2022-01-26,-0.002508925836649804,-0.19075
2022-01-27,-0.004937766696925409,0.17542857142857143
2022-01-31,0.018011064763292527,0.0460909090909091
2022-02-01,0.00675691231142798,0.268875
2022-02-16,0.0011209159307283328,-0.07822222222222225
2022-03-07,-0.0294791038026134,-0.10953846153846157
2022-03-24,0.015074407042517411,-0.0024285714285714388
2022-04-18,0.000411219810979525,-0.1263076923076923
2022-04-20,-0.0007415972962394417,0.11349999999999999
2022-05-11,-0.015886228033276967,0.032857142857142856
2022-05-12,-0.0010439650029226285,-0.16566666666666666
2022-05-19,-0.0061245768439586856,0.018923076923076928
2022-05-23,0.018710078473327653,0.06477777777777778
2022-05-24,-0.0076338862822483405,-0.21869999999999998
2022-07-01,0.010576553436046816,0.14171428571428568
2022-07-05,0.0018886991619070208,0.0748
2022-07-15,0.019105210080171197,0.10113333333333334
2022-08-08,-0.0011609061663014108,-0.08945454545454544
2022-08-11,0.0,0.2041
2022-08-15,0.00412073853622426,0.11359999999999999
2022-08-16,0.001958773655361708,0.028181818181818197
2022-08-17,-0.007098181617147453,-0.303
2022-08-22,-0.02082263373558022,0.11574999999999999
2022-09-09,0.01553550834916144,0.059000000000000004
2022-09-12,0.010747506971182898,-0.1896
2022-09-15,-0.011353265228954306,-0.09487499999999999
2022-10-18,0.01174951395864312,0.16340000000000005
2022-10-21,0.024301556721936218,0.06537499999999999
2022-10-24,0.012236658371318281,-0.054615384615384656
2022-11-08,0.0053953464237396585,-0.2211428571428571
2022-11-09,-0.020602167118361235,0.08990000000000001
2022-11-10,0.05495426894698778,-0.08124999999999999
2022-11-28,-0.015956942314386168,0.08688888888888888
2022-12-01,-0.0007358538837859425,0.02400000000000002
2023-01-04,0.007720353665709235,-0.26559999999999995
2023-01-10,0.007012942985265646,-0.14079999999999998
2023-01-20,0.018629168006139188,0.21420000000000003
2023-02-09,-0.008669115822026674,-0.1431111111111111
2023-02-15,0.003247456591138664,0.10483333333333338
2023-02-16,-0.013768752128512533,-0.11249999999999999
2023-03-08,0.0016320043897373358,-0.146625
2023-03-14,0.016530089846391018,0.016166666666666666
2023-03-28,-0.002244615622597902,0.164
2023-03-30,0.005855308779246884,-0.0050000000000000044
2023-04-04,-0.005548024639880616,-0.04213333333333334
2023-04-12,-0.004075901240648955,0.3403333333333334
2023-04-14,-0.0024427016803765006,0.055375
2023-04-21,0.000777004643653528,-0.015714285714285705
2023-05-24,-0.007244865377382493,0.0486
2023-06-29,0.003941362274236656,-0.06899999999999998
2023-07-17,0.003472355763011317,0.18784615384615386
2023-07-21,0.0,0.05933333333333332
2023-07-27,-0.006629988199161734,-0.07733333333333334
2023-08-02,-0.0139106792887797,0.0172
2023-08-04,-0.004522680281977713,-0.06833333333333334
2023-08-09,-0.006685197220318939,0.06846153846153848
2023-08-23,0.011137642852297775,-0.25680000000000003
2023-09-01,0.0018653306474543912,0.13391666666666668
2023-09-05,-0.004321913442941015,0.18600000000000003
2023-09-07,-0.003070279534983043,0.019400000000000008
2023-09-12,-0.005485612972396164,0.23340000000000008
2023-09-19,-0.002073865985972683,-0.1223846153846154
2023-09-20,-0.009193248007530876,-0.10607142857142858
2023-11-13,-0.0009531646237870243,-0.10237499999999998
2023-11-22,0.0038608121249627033,0.12928571428571428
2023-11-27,-0.0018008853774378237,0.09169230769230768
2023-12-06,-0.004029776216257206,0.012600000000000009
2023-12-12,0.004567225886824089,0.14499999999999996
2023-12-18,0.005625173021305595,0.073
2023-12-22,0.002009640628737116,0.16485714285714287
2024-01-18,0.008892822417132273,0.17
2024-01-22,0.0021143344755117166,-0.15499999999999997
2024-01-31,-0.016317333606033102,-0.22646666666666665
2024-02-07,0.00834038538241042,0.10216666666666667
2024-03-08,-0.00600219090688246,0.03560000000000001
2024-04-02,-0.006358098175731576,-0.09945454545454545
2024-04-08,0.0005592750960159863,-0.40116666666666667
2024-04-19,-0.008728362661016847,-0.0142
2024-04-30,-0.01584129297156469,-0.08859999999999998
2024-05-16,-0.0020573951403794043,0.10469999999999999
